scenario_id,source_date,simulation_hour,rainfall_mm_h,cumulative_rainfall_mm,observed_daily_rainfall_mm,temporal_profile,cohesion_kpa,friction_angle_deg,unit_weight_kn_m3,young_modulus_mpa,poisson_ratio,permeability_m_s,drainage_efficiency,water_table_m,storage_coefficient,mesh_nodes,mesh_elements,gravity_total_max_displacement_mm,rainfall_induced_max_displacement_mm,crest_displacement_mm,toe_displacement_mm,maximum_pore_pressure_kpa,mean_effective_stress_kpa,mohr_coulomb_safety_index,risk_level,solver_iterations,solver_residual,rainfall_source,mechanical_response_source,parameter_source,scientific_status
TA01-S0004,2021-08-25,11,0.082917,0.912083,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.89424,0.0001,18.89424,4.07808,189.2537,381.0871,1.2817,VIGILANCIA,135,9.789482e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0004,2021-08-25,12,0.082917,0.995,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.89423,0.00011,18.89423,4.07808,189.2543,381.0871,1.2817,VIGILANCIA,135,9.885939e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0004,2021-08-25,13,0.082917,1.077917,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.89422,0.00012,18.89422,4.07808,189.2548,381.087,1.2817,VIGILANCIA,135,9.921706e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0004,2021-08-25,14,0.082917,1.160833,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.89421,0.00013,18.89421,4.07807,189.2553,381.0869,1.2817,VIGILANCIA,135,9.920999e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0004,2021-08-25,15,0.082917,1.24375,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.8942,0.00014,18.8942,4.07807,189.2558,381.0868,1.2817,VIGILANCIA,135,9.897723e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0004,2021-08-25,16,0.082917,1.326667,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.89419,0.00015,18.89419,4.07807,189.2564,381.0868,1.2817,VIGILANCIA,135,9.899431e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0004,2021-08-25,17,0.082917,1.409583,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.89418,0.00016,18.89418,4.07807,189.2569,381.0867,1.2817,VIGILANCIA,135,9.921798e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0004,2021-08-25,18,0.082917,1.4925,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.89418,0.00017,18.89418,4.07807,189.2574,381.0866,1.2817,VIGILANCIA,135,9.89325e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0004,2021-08-25,19,0.082917,1.575417,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.89417,0.00018,18.89417,4.07807,189.2579,381.0865,1.2817,VIGILANCIA,135,9.906161e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0004,2021-08-25,20,0.082917,1.658333,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.89416,0.00019,18.89416,4.07807,189.2585,381.0864,1.2817,VIGILANCIA,135,9.898477e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0004,2021-08-25,21,0.082917,1.74125,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.89415,0.0002,18.89415,4.07806,189.259,381.0864,1.2817,VIGILANCIA,135,9.921925e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0004,2021-08-25,22,0.082917,1.824167,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.89414,0.0002,18.89414,4.07806,189.2595,381.0863,1.2817,VIGILANCIA,135,9.923782e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0004,2021-08-25,23,0.082917,1.907083,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.89413,0.00021,18.89413,4.07806,189.26,381.0862,1.2817,VIGILANCIA,135,9.832215e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0004,2021-08-25,24,0.082917,1.99,1.99,RECTANGULAR_24H_ESTIMATED,65.518,39.499,18.964,2543.742,0.28,9.833893121134474e-10,0.61439,20.958,0.22712,366,630,18.89413,0.00022,18.89413,4.07806,189.2606,381.0861,1.2817,VIGILANCIA,135,9.472955e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,1,0,0,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40717,0,18.40717,6.86729,409.6885,386.2157,2.2099,NORMAL,137,9.691322e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,2,0,0,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40717,0,18.40717,6.86729,409.6885,386.2157,2.2099,NORMAL,137,9.691322e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,3,0,0,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40717,0,18.40717,6.86729,409.6885,386.2157,2.2099,NORMAL,137,9.691322e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,4,0,0,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40717,0,18.40717,6.86729,409.6885,386.2157,2.2099,NORMAL,137,9.691322e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,5,0,0,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40717,0,18.40717,6.86729,409.6885,386.2157,2.2099,NORMAL,137,9.691322e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,6,0,0,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40717,0,18.40717,6.86729,409.6885,386.2157,2.2099,NORMAL,137,9.691322e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,7,0.085833,0.085833,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40713,0.00004,18.40713,6.86732,409.691,386.2154,2.2098,NORMAL,137,9.660805e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,8,0.085833,0.171667,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.4071,0.00008,18.4071,6.86734,409.6936,386.215,2.2098,NORMAL,137,9.676811e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,9,0.085833,0.2575,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40706,0.00012,18.40706,6.86737,409.6961,386.2147,2.2098,NORMAL,137,9.627818e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,10,0.085833,0.343333,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40702,0.00016,18.40702,6.86739,409.6987,386.2143,2.2098,NORMAL,137,9.663774e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,11,0.085833,0.429167,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40698,0.0002,18.40698,6.86742,409.7012,386.214,2.2098,NORMAL,137,8.7397e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,12,0.085833,0.515,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40695,0.00024,18.40695,6.86745,409.7038,386.2137,2.2098,NORMAL,137,9.661125e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,13,0.085833,0.600833,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40691,0.00029,18.40691,6.86747,409.7063,386.2133,2.2098,NORMAL,137,9.690817e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,14,0.085833,0.686667,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40687,0.00033,18.40687,6.8675,409.7088,386.213,2.2098,NORMAL,137,9.684409e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,15,0.085833,0.7725,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40683,0.00037,18.40683,6.86753,409.7114,386.2126,2.2098,NORMAL,137,9.660649e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,16,0.085833,0.858333,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.4068,0.00041,18.4068,6.86755,409.7139,386.2123,2.2098,NORMAL,137,9.667936e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,17,0.085833,0.944167,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40676,0.00045,18.40676,6.86758,409.7165,386.212,2.2098,NORMAL,137,9.548301e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,18,0.085833,1.03,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40672,0.00049,18.40672,6.86761,409.719,386.2116,2.2098,NORMAL,137,9.678379e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,19,0,1.03,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40672,0.00049,18.40672,6.86761,409.719,386.2116,2.2098,NORMAL,137,9.678379e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,20,0,1.03,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40672,0.00049,18.40672,6.86761,409.719,386.2116,2.2098,NORMAL,137,9.678379e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,21,0,1.03,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40672,0.00049,18.40672,6.86761,409.719,386.2116,2.2098,NORMAL,137,9.678379e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,22,0,1.03,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40672,0.00049,18.40672,6.86761,409.719,386.2116,2.2098,NORMAL,137,9.678379e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,23,0,1.03,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40672,0.00049,18.40672,6.86761,409.719,386.2116,2.2098,NORMAL,137,9.678379e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0005,2024-03-08,24,0,1.03,1.03,RECTANGULAR_12H_ESTIMATED,236.145,43.759,21.26,2816.71,0.28,1.1969015125774784e-7,0.02189,43.429,0.18135,366,630,18.40672,0.00049,18.40672,6.86761,409.719,386.2116,2.2098,NORMAL,137,9.678379e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0006,2024-12-13,1,0,0,0.17,RECTANGULAR_6H_ESTIMATED,99.11,40.716,18.259,2722.181,0.28,2.7606472304430197e-8,0.09737,16.678,0.29625,366,630,17.07779,0,17.07779,4.08641,147.2612,371.751,1.5478,NORMAL,134,9.54351e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0006,2024-12-13,2,0,0,0.17,RECTANGULAR_6H_ESTIMATED,99.11,40.716,18.259,2722.181,0.28,2.7606472304430197e-8,0.09737,16.678,0.29625,366,630,17.07779,0,17.07779,4.08641,147.2612,371.751,1.5478,NORMAL,134,9.54351e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0006,2024-12-13,3,0,0,0.17,RECTANGULAR_6H_ESTIMATED,99.11,40.716,18.259,2722.181,0.28,2.7606472304430197e-8,0.09737,16.678,0.29625,366,630,17.07779,0,17.07779,4.08641,147.2612,371.751,1.5478,NORMAL,134,9.54351e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0006,2024-12-13,4,0,0,0.17,RECTANGULAR_6H_ESTIMATED,99.11,40.716,18.259,2722.181,0.28,2.7606472304430197e-8,0.09737,16.678,0.29625,366,630,17.07779,0,17.07779,4.08641,147.2612,371.751,1.5478,NORMAL,134,9.54351e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0006,2024-12-13,5,0,0,0.17,RECTANGULAR_6H_ESTIMATED,99.11,40.716,18.259,2722.181,0.28,2.7606472304430197e-8,0.09737,16.678,0.29625,366,630,17.07779,0,17.07779,4.08641,147.2612,371.751,1.5478,NORMAL,134,9.54351e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0006,2024-12-13,6,0,0,0.17,RECTANGULAR_6H_ESTIMATED,99.11,40.716,18.259,2722.181,0.28,2.7606472304430197e-8,0.09737,16.678,0.29625,366,630,17.07779,0,17.07779,4.08641,147.2612,371.751,1.5478,NORMAL,134,9.54351e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
